global_step,epoch,loss_total,loss_ce,loss_student_ce,loss_teacher_ce,loss_align
0,0,4.080732345581055,3.963573455810547,2.296480178833008,1.667093276977539,0.1171586886048317
0,0,5.384104251861572,5.2715606689453125,2.765484094619751,2.5060763359069824,0.112543486058712
1,0.0005685048322910744,7.2742600440979,7.1108245849609375,4.656398773193359,2.454425811767578,0.16343556344509125
1,0.0005685048322910744,2.4021236896514893,2.3366994857788086,1.4296164512634277,0.9070830345153809,0.06542417407035828
2,0.0011370096645821489,5.139761924743652,5.139761924743652,2.765345335006714,2.3744165897369385,0.0
2,0.0011370096645821489,5.15527868270874,5.15527868270874,3.0499460697174072,2.105332612991333,0.0
3,0.0017055144968732233,4.423192501068115,4.282987594604492,2.390955924987793,1.8920314311981201,0.1402050256729126
3,0.0017055144968732233,6.981685161590576,6.845544815063477,4.464325428009033,2.3812191486358643,0.13614019751548767
4,0.0022740193291642978,5.561435222625732,5.4619317054748535,3.0821218490600586,2.379809856414795,0.0995035171508789
4,0.0022740193291642978,6.4309468269348145,6.291989326477051,3.509467363357544,2.782521963119507,0.13895770907402039
5,0.0028425241614553724,3.1736676692962646,3.086951494216919,1.8748483657836914,1.2121031284332275,0.08671627938747406
5,0.0028425241614553724,3.175651788711548,3.096497058868408,1.8144121170043945,1.2820850610733032,0.07915465533733368
6,0.0034110289937464467,8.639298439025879,8.455476760864258,5.281899452209473,3.173576831817627,0.1838216483592987
6,0.0034110289937464467,3.563340663909912,3.510474681854248,2.228201389312744,1.2822731733322144,0.05286606401205063
7,0.003979533826037522,4.475539207458496,4.361212730407715,2.5697596073150635,1.7914533615112305,0.11432669311761856
7,0.003979533826037522,3.861722946166992,3.752142906188965,2.2071471214294434,1.544995903968811,0.10958010703325272
8,0.0045480386583285955,3.583230972290039,3.477609157562256,2.106436014175415,1.3711731433868408,0.10562188178300858
8,0.0045480386583285955,3.3963119983673096,3.2542552947998047,2.0495057106018066,1.204749584197998,0.1420566886663437
9,0.00511654349061967,3.840989112854004,3.840989112854004,2.1368935108184814,1.704095482826233,0.0
9,0.00511654349061967,4.560716152191162,4.411619663238525,2.907130718231201,1.5044889450073242,0.1490965187549591
10,0.005685048322910745,2.3374478816986084,2.228274345397949,1.3550139665603638,0.8732603788375854,0.1091734915971756
10,0.005685048322910745,3.7418487071990967,3.6809120178222656,2.1361985206604004,1.5447134971618652,0.060936588793992996
11,0.0062535531552018195,2.211146831512451,2.1405081748962402,1.2506787776947021,0.8898293375968933,0.0706387311220169
11,0.0062535531552018195,3.6163039207458496,3.6163039207458496,2.113800525665283,1.5025033950805664,0.0
12,0.006822057987492893,2.364842414855957,2.364842414855957,1.3359670639038086,1.028875470161438,0.0
12,0.006822057987492893,3.3972184658050537,3.264470100402832,1.9479013681411743,1.3165686130523682,0.13274846971035004
13,0.007390562819783968,3.3241448402404785,3.2430264949798584,1.8182857036590576,1.4247407913208008,0.08111826330423355
13,0.007390562819783968,4.9737935066223145,4.815617561340332,2.951953887939453,1.863663911819458,0.15817590057849884
14,0.007959067652075043,4.6578145027160645,4.455533504486084,2.5980169773101807,1.8575165271759033,0.20228077471256256
14,0.007959067652075043,3.397390604019165,3.310070037841797,1.9604460000991821,1.3496240377426147,0.08732055127620697
15,0.008527572484366117,3.5392441749572754,3.426297903060913,2.1478893756866455,1.2784085273742676,0.11294625699520111
15,0.008527572484366117,2.549785852432251,2.4643619060516357,1.4846467971801758,0.9797151684761047,0.08542399853467941
16,0.009096077316657191,2.364354372024536,2.285163640975952,1.282241702079773,1.0029219388961792,0.07919080555438995
16,0.009096077316657191,2.993781805038452,2.9050490856170654,1.6966047286987305,1.208444356918335,0.08873274177312851
17,0.009664582148948267,3.5259487628936768,3.421313524246216,2.0975990295410156,1.3237144947052002,0.10463518649339676
17,0.009664582148948267,3.5079469680786133,3.3990368843078613,2.180706739425659,1.2183301448822021,0.10891014337539673
18,0.01023308698123934,3.6517131328582764,3.585580825805664,2.100435733795166,1.4851449728012085,0.06613229215145111
18,0.01023308698123934,4.005586624145508,3.9087464809417725,2.393080234527588,1.5156662464141846,0.09684036672115326
19,0.010801591813530414,5.621841907501221,5.4731831550598145,3.3683085441589355,2.104874610900879,0.14865872263908386
19,0.010801591813530414,3.0993950366973877,2.9902961254119873,1.8323787450790405,1.1579173803329468,0.10909881442785263
20,0.01137009664582149,2.5465879440307617,2.4267537593841553,1.5058212280273438,0.9209324717521667,0.11983424425125122
20,0.01137009664582149,2.0894057750701904,2.004486083984375,1.2620042562484741,0.7424817085266113,0.0849197506904602
21,0.011938601478112564,2.8876142501831055,2.8065643310546875,1.7060954570770264,1.1004687547683716,0.08105003088712692
21,0.011938601478112564,1.8644732236862183,1.7990281581878662,1.0757369995117188,0.7232911586761475,0.06544503569602966
22,0.012507106310403639,5.782025337219238,5.782025337219238,4.40319299697876,1.3788323402404785,0.0
22,0.012507106310403639,3.4013946056365967,3.4013946056365967,2.15714430809021,1.2442502975463867,0.0
23,0.013075611142694713,2.2131693363189697,2.104550361633301,1.3517991304397583,0.7527512907981873,0.10861903429031372
23,0.013075611142694713,7.132791519165039,7.132791519165039,5.667964935302734,1.4648267030715942,0.0
24,0.013644115974985787,2.7333853244781494,2.7333853244781494,1.6268823146820068,1.1065030097961426,0.0
24,0.013644115974985787,1.600589394569397,1.5510035753250122,0.9195525646209717,0.6314510107040405,0.04958586394786835
25,0.014212620807276862,3.4223523139953613,3.339277982711792,2.0682263374328613,1.2710516452789307,0.08307432383298874
25,0.014212620807276862,2.455078601837158,2.455078601837158,1.353278398513794,1.1018002033233643,0.0
26,0.014781125639567936,2.578895092010498,2.503815174102783,1.4746695756912231,1.02914559841156,0.07507998496294022
26,0.014781125639567936,1.9114274978637695,1.8523656129837036,1.0832818746566772,0.7690837383270264,0.05906190350651741
27,0.015349630471859011,2.9516661167144775,2.7895750999450684,1.7539623975753784,1.0356125831604004,0.16209106147289276
27,0.015349630471859011,4.65781307220459,4.383120059967041,3.1352615356445312,1.2478584051132202,0.2746928930282593
28,0.015918135304150087,5.142111778259277,5.009348392486572,2.973165988922119,2.036182403564453,0.13276317715644836
28,0.015918135304150087,4.067157745361328,3.9865927696228027,2.458855628967285,1.5277372598648071,0.08056479692459106
29,0.01648664013644116,3.400280237197876,3.310244083404541,2.0519025325775146,1.258341670036316,0.09003604203462601
29,0.01648664013644116,3.6947555541992188,3.5288591384887695,2.138735294342041,1.390123963356018,0.16589652001857758
30,0.017055144968732235,7.40043306350708,6.966557025909424,4.152442455291748,2.814114570617676,0.43387606739997864
30,0.017055144968732235,3.581995964050293,3.5252809524536133,2.067216396331787,1.4580645561218262,0.05671507865190506
31,0.01762364980102331,3.6033527851104736,3.4723942279815674,1.9079434871673584,1.564450740814209,0.13095863163471222
31,0.01762364980102331,2.5643386840820312,2.4493775367736816,1.6541597843170166,0.795217752456665,0.1149611547589302
32,0.018192154633314382,4.179431915283203,4.09456729888916,2.446571111679077,1.647996425628662,0.08486448973417282
32,0.018192154633314382,10.485020637512207,9.985235214233398,7.841152191162109,2.144083261489868,0.4997856914997101
33,0.018760659465605456,3.7870471477508545,3.6771128177642822,2.3980038166046143,1.279109001159668,0.10993440449237823
33,0.018760659465605456,3.4228649139404297,3.4228649139404297,2.046168327331543,1.3766967058181763,0.0
34,0.019329164297896533,1.9443002939224243,1.8890056610107422,1.095608115196228,0.7933975458145142,0.055294666439294815
