global_step,epoch,loss_total,loss_ce,loss_student_ce,loss_teacher_ce,loss_align
0,0,4.080732345581055,3.963573455810547,2.296480178833008,1.667093276977539,0.1171586886048317
0,0,5.384104251861572,5.2715606689453125,2.765484094619751,2.5060763359069824,0.112543486058712
1,0.0005685048322910744,7.2742600440979,7.1108245849609375,4.656398773193359,2.454425811767578,0.16343556344509125
1,0.0005685048322910744,2.4021236896514893,2.3366994857788086,1.4296164512634277,0.9070830345153809,0.06542417407035828
2,0.0011370096645821489,5.1336774826049805,5.1336774826049805,2.7669379711151123,2.366739273071289,0.0
2,0.0011370096645821489,5.1517252922058105,5.1517252922058105,3.0500972270965576,2.101628065109253,0.0
3,0.0017055144968732233,4.435011863708496,4.29401159286499,2.3982367515563965,1.8957747220993042,0.14100031554698944
3,0.0017055144968732233,6.984221458435059,6.847833633422852,4.466009140014648,2.381824493408203,0.1363876610994339
4,0.0022740193291642978,5.564345359802246,5.46462869644165,3.082568883895874,2.3820598125457764,0.09971676021814346
4,0.0022740193291642978,6.426802158355713,6.288166522979736,3.51423978805542,2.7739267349243164,0.1386355459690094
5,0.0028425241614553724,3.178954601287842,3.0927627086639404,1.8798043727874756,1.2129583358764648,0.08619195967912674
5,0.0028425241614553724,3.199713945388794,3.1204850673675537,1.8348129987716675,1.2856720685958862,0.0792289525270462
6,0.0034110289937464467,8.550308227539062,8.366880416870117,5.191869735717773,3.1750106811523438,0.1834276169538498
6,0.0034110289937464467,3.5962817668914795,3.5435128211975098,2.2623331546783447,1.281179666519165,0.05276891589164734
7,0.003979533826037522,4.478113174438477,4.364620208740234,2.57010817527771,1.7945119142532349,0.11349320411682129
7,0.003979533826037522,3.8706860542297363,3.7619569301605225,2.2098257541656494,1.552131175994873,0.10872907936573029
8,0.0045480386583285955,3.6098451614379883,3.5045249462127686,2.1338071823120117,1.3707177639007568,0.10532011836767197
8,0.0045480386583285955,3.4006872177124023,3.25620174407959,2.043410301208496,1.2127913236618042,0.14448536932468414
9,0.00511654349061967,3.7866055965423584,3.7866055965423584,2.0815341472625732,1.7050714492797852,0.0
9,0.00511654349061967,4.524661064147949,4.377066612243652,2.8753886222839355,1.5016779899597168,0.14759467542171478
10,0.005685048322910745,2.316629648208618,2.2063677310943604,1.3350830078125,0.8712847232818604,0.11026191711425781
10,0.005685048322910745,3.68479323387146,3.623413324356079,2.0767855644226074,1.5466277599334717,0.061379801481962204
11,0.0062535531552018195,2.2600178718566895,2.1555464267730713,1.2628451585769653,0.8927013278007507,0.10447137802839279
11,0.0062535531552018195,3.604581356048584,3.604581356048584,2.1023097038269043,1.5022715330123901,0.0
12,0.006822057987492893,2.407268762588501,2.407268762588501,1.3719562292099,1.035312533378601,0.0
12,0.006822057987492893,3.261918306350708,3.1510143280029297,1.832475185394287,1.3185392618179321,0.11090392619371414
13,0.007390562819783968,3.3392786979675293,3.2446272373199463,1.8276344537734985,1.4169927835464478,0.09465151280164719
13,0.007390562819783968,5.023344993591309,4.896482944488525,3.0582849979400635,1.8381980657577515,0.12686218321323395
14,0.007959067652075043,4.571366310119629,4.3708038330078125,2.5341763496398926,1.8366272449493408,0.20056268572807312
14,0.007959067652075043,3.3431332111358643,3.2577009201049805,1.9248312711715698,1.3328696489334106,0.08543221652507782
15,0.008527572484366117,3.444470167160034,3.3395276069641113,2.084197998046875,1.2553296089172363,0.10494258254766464
15,0.008527572484366117,2.525298595428467,2.4295473098754883,1.4590319395065308,0.970515251159668,0.0957513228058815
16,0.009096077316657191,2.32822585105896,2.2605929374694824,1.2664220333099365,0.9941709041595459,0.06763292849063873
16,0.009096077316657191,2.9492671489715576,2.868197202682495,1.6727768182754517,1.1954203844070435,0.08106984943151474
17,0.009664582148948267,3.413797378540039,3.3381152153015137,2.0421953201293945,1.2959200143814087,0.07568223029375076
17,0.009664582148948267,3.3772900104522705,3.2726032733917236,2.076474189758301,1.1961290836334229,0.10468664020299911
18,0.01023308698123934,3.5797646045684814,3.518397808074951,2.0693352222442627,1.4490625858306885,0.06136690452694893
18,0.01023308698123934,3.8284008502960205,3.761648178100586,2.2903988361358643,1.4712494611740112,0.06675272434949875
19,0.010801591813530414,5.50820255279541,5.348927974700928,3.234689235687256,2.114238739013672,0.159274622797966
19,0.010801591813530414,2.953655958175659,2.8512425422668457,1.7219868898391724,1.1292555332183838,0.10241349786520004
20,0.01137009664582149,2.4248268604278564,2.339291572570801,1.453265905380249,0.886025607585907,0.08553518354892731
20,0.01137009664582149,2.0199134349823,1.9353582859039307,1.2159043550491333,0.7194538712501526,0.08455509692430496
21,0.011938601478112564,2.848325729370117,2.7663421630859375,1.7235745191574097,1.0427676439285278,0.08198346197605133
21,0.011938601478112564,1.761592149734497,1.7057276964187622,1.0117077827453613,0.6940199136734009,0.05586446449160576
22,0.012507106310403639,3.159708023071289,3.159708023071289,1.8737869262695312,1.2859209775924683,0.0
22,0.012507106310403639,3.180527925491333,3.180527925491333,1.9770184755325317,1.2035094499588013,0.0
23,0.013075611142694713,2.1149470806121826,1.9926520586013794,1.2920194864273071,0.7006325721740723,0.12229496985673904
23,0.013075611142694713,3.6340255737304688,3.6340255737304688,2.2257955074310303,1.4082300662994385,0.0
24,0.013644115974985787,2.6831307411193848,2.6831307411193848,1.6434262990951538,1.039704442024231,0.0
24,0.013644115974985787,1.569665789604187,1.4998949766159058,0.8989281058311462,0.6009668707847595,0.06977084279060364
25,0.014212620807276862,3.1882941722869873,3.121455430984497,1.9760774374008179,1.1453779935836792,0.06683862954378128
25,0.014212620807276862,2.408338785171509,2.408338785171509,1.3410084247589111,1.0673303604125977,0.0
26,0.014781125639567936,2.472564458847046,2.3965983390808105,1.4296886920928955,0.9669095277786255,0.07596619427204132
26,0.014781125639567936,1.7972135543823242,1.7277562618255615,0.9965279698371887,0.731228232383728,0.06945730000734329
27,0.015349630471859011,2.7099382877349854,2.5829567909240723,1.6327365636825562,0.9502202272415161,0.12698140740394592
27,0.015349630471859011,3.0497169494628906,2.9544098377227783,1.7863796949386597,1.1680301427841187,0.09530699998140335
28,0.015918135304150087,4.838444709777832,4.69586181640625,2.8576419353485107,1.8382201194763184,0.14258311688899994
28,0.015918135304150087,3.881293296813965,3.7966806888580322,2.3365478515625,1.4601328372955322,0.08461261540651321
29,0.01648664013644116,3.129145860671997,3.03586483001709,1.9290659427642822,1.1067990064620972,0.09328100830316544
29,0.01648664013644116,3.3129003047943115,3.1805338859558105,1.887570858001709,1.292962908744812,0.13236652314662933
30,0.017055144968732235,7.193752288818359,6.649014472961426,4.059371471405029,2.5896432399749756,0.5447376370429993
30,0.017055144968732235,3.4205164909362793,3.3529391288757324,1.960479736328125,1.3924593925476074,0.06757725030183792
31,0.01762364980102331,3.263658285140991,3.1304831504821777,1.7160323858261108,1.414450764656067,0.1331750899553299
31,0.01762364980102331,2.3177523612976074,2.2020578384399414,1.5352994203567505,0.6667582988739014,0.1156945526599884
32,0.018192154633314382,3.8979313373565674,3.815706253051758,2.2928531169891357,1.522853136062622,0.08222512155771255
32,0.018192154633314382,5.728429317474365,5.584775924682617,3.7674624919891357,1.8173134326934814,0.1436532586812973
33,0.018760659465605456,3.417189836502075,3.3080461025238037,2.164034128189087,1.1440119743347168,0.10914367437362671
33,0.018760659465605456,3.1248104572296143,3.1248104572296143,1.900010585784912,1.2247998714447021,0.0
34,0.019329164297896533,1.8275365829467773,1.7599490880966187,1.0452625751495361,0.7146865129470825,0.06758755445480347
