global_step,epoch,loss_total,loss_student_ce,loss_align
0,0,0.6538232564926147,0.5307763814926147,0.123046875
0,0,1.1545603275299072,1.1283152103424072,0.0262451171875
0,0,2.0061020851135254,1.8732894659042358,0.1328125
0,0,0.6086294054985046,0.5920278429985046,0.0166015625
0,0,0.7074344158172607,0.6385867595672607,0.06884765625
0,0,0.7226918935775757,0.6411489248275757,0.08154296875
0,0,0.7074936628341675,0.7008713483810425,0.006622314453125
0,0,0.9914517402648926,0.9705777168273926,0.0208740234375
0,0,0.8828094601631165,0.8632782101631165,0.01953125
0,0,0.8601166605949402,0.8365570902824402,0.0235595703125
0,0,0.6936190724372864,0.6771395802497864,0.0164794921875
0,0,0.7209915518760681,0.7026810050010681,0.018310546875
0,0,0.6434643268585205,0.6238110065460205,0.0196533203125
0,0,0.5419679284095764,0.5234132409095764,0.0185546875
0,0,0.5231190323829651,0.4479237198829651,0.0751953125
0,0,0.925017237663269,0.798064112663269,0.126953125
1,0.0019622271277900416,0.3932792544364929,0.2760917544364929,0.1171875
